Cycle	Now Cost	Average Cost	Number of Replication
102	594	902.9514563106796	1
103	603	900.0673076923077	5
104	409	895.3904761904762	5
105	3133	916.5	3
106	547	913.0467289719626	1
107	661	910.7129629629629	1
108	3422	933.7522935779816	6
109	1368	937.7	2
110	0	929.2522522522522	0
111	2994	947.6875	3
112	2763	963.7522123893805	3
113	0	955.2982456140351	0
114	4703	987.8869565217391	5
115	5083	1023.1896551724138	7
116	0	1014.4444444444445	0
117	1342	1017.2203389830509	2
118	4276	1044.6050420168067	6
119	964	1043.9333333333334	1
120	1484	1047.5702479338843	3
121	1196	1048.7868852459017	2
122	1621	1053.439024390244	2
123	848	1051.782258064516	1
124	286	1045.656	1
125	2858	1060.0396825396826	4
126	953	1059.1968503937007	2
127	1590	1063.34375	2
128	752	1060.9302325581396	1
129	4181	1084.9307692307693	7
130	9298	1147.6259541984732	14
131	7576	1196.3257575757575	11
132	2131	1203.3533834586467	3
133	885	1200.9776119402984	1
134	0	1192.0814814814814	0
135	20212	1331.9338235294117	31
136	1514	1333.2627737226278	2
137	1617	1335.3188405797102	2
138	1707	1337.9928057553957	3
139	2374	1345.392857142857	3
140	806	1341.5673758865248	1
141	2175	1347.4366197183099	7
142	4132	1366.909090909091	10
143	8940	1419.5	11
144	10085	1479.2620689655173	11
145	1807	1481.5068493150684	2
146	1352	1480.6258503401361	2
147	488	1473.918918918919	1
148	2532	1481.020134228188	3
149	501	1474.4866666666667	1
150	9628	1528.4834437086092	13
151	741	1523.3026315789473	1
152	6602	1556.4967320261437	10
153	7535	1595.3181818181818	10
154	7498	1633.4	9
155	8506	1677.4551282051282	11
156	2690	1683.904458598726	4
157	0	1673.246835443038	0
158	813	1667.8364779874214	1
159	0	1657.4125	0
160	11105	1716.0931677018634	16
161	1451	1714.4567901234568	2
162	8575	1756.5460122699387	12
163	6823	1787.439024390244	9
164	2252	1790.2545454545455	3
165	11360	1847.9036144578313	15
166	2689	1852.940119760479	3
167	1210	1849.1130952380952	1
168	1261	1845.6331360946745	2
169	9507	1890.7	12
170	12154	1950.719298245614	14
171	6285	1975.9186046511627	9
172	16155	2057.878612716763	22
173	2114	2058.2011494252874	3
174	6993	2086.4	10
175	6155	2109.5170454545455	10
176	1830	2107.937853107345	2
177	370	2098.174157303371	1
178	1421	2094.391061452514	2
179	0	2082.7555555555555	0
180	14703	2152.480662983425	23
181	5999	2173.6153846153848	8
182	1005	2167.2295081967213	1
183	5928	2187.6684782608695	8
184	509	2178.5945945945946	1
185	9743	2219.2634408602153	14
186	465	2209.8823529411766	1
187	944	2203.148936170213	2
188	2321	2203.772486772487	4
189	9696	2243.205263157895	14
190	3354	2249.020942408377	5
191	2101	2248.25	3
192	7613	2276.0466321243525	11
193	1995	2274.59793814433	3
194	6238	2294.923076923077	10
195	18338	2376.7755102040815	26
196	4507	2387.5888324873094	7
197	8670	2419.318181818182	11
198	12459	2469.7688442211056	15
199	0	2457.42	0
200	6120	2475.6417910447763	7
201	652	2466.6138613861385	1
202	10764	2507.487684729064	14
203	831	2499.2696078431372	1
204	7918	2525.70243902439	10
205	866	2517.645631067961	2
206	4525	2527.3429951690823	6
207	9470	2560.721153846154	12
208	1509	2555.688995215311	3
209	11662	2599.052380952381	14
210	8252	2625.8436018957345	14
211	0	2613.4575471698113	0
212	2272	2611.8544600938967	3
213	0	2599.6495327102803	0
214	757	2591.079069767442	1
215	17242	2658.9074074074074	23
216	2995	2660.4562211981565	4
217	7323	2681.8440366972477	10
218	8554	2708.6575342465753	12
219	1258	2702.0636363636363	2
220	6043	2717.180995475113	9
221	0	2704.9414414414414	0
222	26296	2810.730941704036	34
223	13858	2860.0491071428573	16
224	1973	2856.1066666666666	3
225	18019	2923.1991150442477	28
226	4482	2930.0660792951544	7
227	25187	3027.684210526316	34
228	0	3014.4628820960697	0
229	0	3001.3565217391306	0
230	6914	3018.2943722943724	10
231	3196	3019.060344827586	5
232	8391	3042.1158798283263	12
233	1288	3034.619658119658	2
234	927	3025.6510638297873	2
235	8362	3048.262711864407	15
236	7621	3067.5569620253164	11
237	830	3058.155462184874	1
238	10332	3088.5899581589956	17
239	0	3075.7208333333333	0
240	11551	3110.8879668049794	18
241	7584	3129.371900826446	13
242	7408	3146.9794238683126	11
243	4383	3152.0450819672133	6
244	858	3142.681632653061	1
245	11560	3176.89837398374	17
246	5113	3184.7368421052633	6
247	2544	3182.1532258064517	5
248	0	3169.373493975904	0
249	17318	3225.968	26
250	1562	3219.338645418327	2
251	8452	3240.1031746031745	12
252	8274	3260.0	11
253	7802	3277.8818897637793	11
254	0	3265.027450980392	0
255	13994	3306.9375	20
256	2681	3304.501945525292	4
257	470	3293.515503875969	1
258	15490	3340.6061776061774	24
259	939	3331.369230769231	1
260	22757	3405.7969348659003	33
261	7208	3420.3091603053435	11
262	7776	3436.8707224334603	11
263	5852	3446.0189393939395	10
264	7905	3462.845283018868	12
265	13591	3500.9210526315787	21
266	1122	3492.0112359550562	2
267	0	3478.981343283582	0
268	2740	3476.2342007434945	4
269	1271	3468.0666666666666	2
270	2521	3464.571955719557	4
271	7319	3478.7426470588234	11
272	4501	3482.4871794871797	8
273	13043	3517.3795620437954	20
274	14459	3557.1672727272726	22
275	1059	3548.1159420289855	2
276	13617	3584.465703971119	20
277	7917	3600.05035971223	11
278	9758	3622.1218637992833	18
279	0	3609.1857142857143	0
280	14808	3649.039145907473	21
281	6414	3658.8439716312055	10
282	1766	3652.155477031802	3
283	12304	3682.6197183098593	18
284	9576	3703.2982456140353	16
285	2759	3699.9965034965035	4
286	16930	3746.094076655052	20
287	5007	3750.472222222222	6
288	8976	3768.553633217993	12
289	11386	3794.8206896551724	15
290	14931	3833.089347079038	20
291	7474	3845.5582191780823	10
292	1871	3838.819112627986	3
293	14521	3875.1530612244896	21
294	9395	3893.864406779661	13
295	8220	3908.4797297297296	11
296	8907	3925.3097643097644	12
297	10106	3946.05033557047	15
298	10490	3967.936454849498	12
299	652	3956.883333333333	1
300	16946	4000.0365448504986	20
301	10314	4020.9437086092717	12
302	0	4007.6732673267325	0
303	0	3994.4901315789475	0
304	8090	4007.9180327868853	11
305	0	3994.8202614379084	0
306	14767	4029.9087947882736	21
307	5107	4033.405844155844	10
308	20149	4085.559870550162	30
309	811	4074.9967741935484	1
310	17718	4118.864951768489	23
311	533	4107.371794871795	1
312	3533	4105.536741214058	5
313	17311	4147.592356687898	20
314	8413	4161.133333333333	10
315	15294	4196.363924050633	21
316	530	4184.79810725552	1
317	6797	4193.012578616353	10
318	1968	4186.037617554859	2
319	21179	4239.140625	32
320	13966	4269.442367601246	21
321	8418	4282.326086956522	10
322	7011	4290.773993808049	10
323	15174	4324.364197530864	23
324	20704	4374.763076923077	27
325	13865	4403.874233128834	16
326	1273	4394.299694189603	2
327	22897	4450.710365853659	31
328	6370	4456.544072948328	10
329	1784	4448.445454545455	2
330	21977	4501.401812688821	32
331	691	4489.924698795181	1
332	7009	4497.48948948949	10
333	0	4484.023952095808	0
334	5025	4485.638805970149	6
335	838	4474.7827380952385	1
336	12808	4499.510385756676	16
337	3594	4496.831360946746	7
338	11904	4518.6814159292035	17
339	0	4505.391176470588	0
340	0	4492.178885630498	0
341	17926	4531.459064327485	30
342	0	4518.247813411079	0
343	1427	4509.261627906977	2
344	8967	4522.182608695653	11
345	13259	4547.43352601156	19
346	12269	4569.685878962536	18
347	9529	4583.936781609195	13
348	1826	4576.034383954155	2
349	8187	4586.351428571428	11
350	5326	4588.458689458689	7
351	10242	4604.519886363636	16
352	5864	4608.087818696884	10
353	2423	4601.9152542372885	3
354	0	4588.9521126760565	0
355	1893	4581.3792134831465	3
356	4321	4580.649859943977	5
357	2528	4574.916201117318	4
358	6069	4579.07799442897	7
359	8246	4589.263888888889	11
360	15236	4618.75623268698	21
361	14277	4645.436464088398	20
362	15635	4675.710743801653	20
363	875	4665.2692307692305	1
364	7285	4672.446575342466	11
365	4969	4673.256830601093	7
366	7389	4680.656675749319	10
367	0	4667.9375	0
368	4685	4667.983739837398	6
369	3964	4666.081081081081	5
370	13957	4691.1239892183285	20
371	0	4678.513440860215	0
372	6778	4684.142091152815	10
373	7620	4691.991978609625	10
374	7054	4698.290666666667	10
375	0	4685.795212765957	0
376	0	4673.366047745358	0
377	14199	4698.5661375661375	21
378	0	4686.168865435357	0
379	7109	4692.5447368421055	11
380	14392	4718.002624671916	20
381	5951	4721.2303664921465	8
382	15648	4749.759791122716	22
383	9232	4761.432291666667	14
384	12422	4781.32987012987	19
385	14102	4805.4766839378235	20
386	0	4793.059431524548	0
387	0	4780.70618556701	0
388	21577	4823.884318766067	30
389	7213	4830.010256410256	10
390	0	4817.657289002557	0
391	6662	4822.3622448979595	10
392	9629	4834.592875318066	13
393	13952	4857.733502538071	20
394	0	4845.435443037974	0
395	9111	4856.207070707071	11
396	0	4843.974811083123	0
397	14909	4869.263819095478	20
398	21366	4910.609022556391	26
399	8546	4919.6975	10
400	28694	4978.985037406484	39
401	7726	4985.818407960199	9
402	9282	4996.478908188586	12
403	8267	5004.574257425743	10
404	0	4992.2172839506175	0
405	0	4979.92118226601	0
406	17007	5009.471744471744	22
407	14895	5033.700980392156	21
408	15398	5059.041564792176	20
409	35188	5132.526829268293	50
410	0	5120.038929440389	0
411	0	5107.611650485437	0
412	0	5095.244552058111	0
413	11635	5111.041062801933	16
414	20660	5148.50843373494	30
415	0	5136.132211538462	0
416	7459	5141.702637889688	10
417	11502	5156.918660287081	17
418	1691	5148.646778042959	2
419	14863	5171.77619047619	20
420	9387	5181.788598574822	12
421	20356	5217.746445497631	29
422	14814	5240.432624113475	20
423	29308	5297.195754716981	42
424	381	5285.628235294118	1
425	6002	5287.30985915493	10
426	15258	5310.660421545667	23
427	7914	5316.742990654206	13
428	10511	5328.850815850816	17
429	4816	5327.658139534884	7
430	14083	5347.972157772621	22
431	4206	5345.3287037037035	6
432	4534	5343.454965357968	8
433	5971	5344.900921658987	10
434	9456	5354.351724137931	13
435	19419	5386.6100917431195	31
436	6188	5388.4439359267735	10
437	0	5376.141552511415	0
438	6326	5378.305239179955	10
439	8823	5386.134090909091	14
440	6453	5388.553287981859	10
441	1096	5378.841628959276	2
442	5729	5379.632054176072	10
443	7217	5383.77027027027	12
444	0	5371.67191011236	0
445	10758	5383.748878923767	20
446	11773	5398.042505592841	20
447	604	5387.341517857143	1
448	4257	5384.824053452116	7
449	12446	5400.515555555556	19
450	6916	5403.875831485588	11
451	6516	5406.33628318584	10
452	0	5394.401766004415	0
453	6666	5397.202643171806	10
454	13214	5414.3824175824175	20
455	2691	5408.410087719299	4
456	0	5396.575492341357	0
457	13292	5413.81441048035	21
458	725	5403.599128540305	1
459	0	5391.852173913044	0
460	2004	5384.503253796095	3
461	0	5372.848484848485	0
462	0	5361.244060475162	0
463	10237	5371.752155172414	16
464	8172	5377.774193548387	12
465	10517	5388.802575107296	17
466	9249	5397.06852248394	14
467	537	5386.683760683761	1
468	13408	5403.786780383795	20
469	13066	5420.0893617021275	20
470	13535	5437.3184713375795	20
471	10788	5448.654661016949	15
472	7760	5453.541226215645	10
473	0	5442.035864978903	0
474	22574	5478.103157894737	31
475	13614	5495.19537815126	20
476	0	5483.675052410901	0
477	0	5472.202928870292	0
478	0	5460.778705636743	0
479	7015	5464.016666666666	11
480	7020	5467.251559251559	12
481	2884	5461.892116182573	5
482	12685	5476.846790890269	20
483	7089	5480.177685950413	11
484	0	5468.878350515464	0
485	0	5457.625514403292	0
486	7415	5461.6447638603695	10
487	0	5450.452868852459	0
488	0	5439.306748466258	0
489	16380	5461.634693877551	24
490	20284	5491.822810590631	30
491	531	5481.739837398374	1
492	25111	5521.555780933063	38
493	13394	5537.491902834008	21
494	6487	5539.410101010101	10
495	11710	5551.850806451613	20
496	0	5540.680080482897	0
497	0	5529.55421686747	0
498	12594	5543.711422845691	20
499	22080	5576.784	31
