Cycle	Now Cost	Average Cost	Number of Replication
362	0	155.4297520661157	0
363	0	155.00274725274724	0
364	0	154.57808219178082	0
365	0	154.15573770491804	0
366	0	153.7356948228883	0
367	0	153.3179347826087	0
368	0	152.90243902439025	0
369	0	152.48918918918918	0
370	0	152.07816711590297	0
371	0	151.66935483870967	0
372	0	151.2627345844504	0
373	0	150.85828877005346	0
374	0	150.456	0
375	0	150.05585106382978	0
376	0	149.657824933687	0
377	0	149.26190476190476	0
378	0	148.86807387862797	0
379	0	148.4763157894737	0
380	0	148.08661417322836	0
381	0	147.69895287958116	0
382	0	147.31331592689295	0
383	0	146.9296875	0
384	0	146.54805194805195	0
385	0	146.16839378238342	0
386	0	145.7906976744186	0
387	0	145.41494845360825	0
388	0	145.04113110539845	0
389	0	144.66923076923078	0
390	0	144.2992327365729	0
391	0	143.93112244897958	0
392	0	143.5648854961832	0
393	0	143.2005076142132	0
394	0	142.8379746835443	0
395	0	142.47727272727272	0
396	0	142.1183879093199	0
397	0	141.76130653266333	0
398	0	141.406015037594	0
399	0	141.0525	0
400	0	140.70074812967582	0
401	0	140.3507462686567	0
402	0	140.00248138957815	0
403	0	139.65594059405942	0
404	0	139.3111111111111	0
405	0	138.9679802955665	0
406	0	138.62653562653563	0
407	0	138.28676470588235	0
408	0	137.94865525672373	0
409	0	137.61219512195123	0
410	0	137.27737226277372	0
411	0	136.94417475728156	0
412	0	136.61259079903147	0
413	0	136.2826086956522	0
414	0	135.95421686746988	0
415	0	135.62740384615384	0
416	0	135.3021582733813	0
417	0	134.97846889952154	0
418	0	134.6563245823389	0
419	0	134.3357142857143	0
420	0	134.0166270783848	0
421	0	133.6990521327014	0
422	0	133.38297872340425	0
423	0	133.0683962264151	0
424	0	132.75529411764705	0
425	0	132.44366197183098	0
426	0	132.13348946135832	0
427	0	131.82476635514018	0
428	0	131.5174825174825	0
429	0	131.21162790697673	0
430	0	130.90719257540604	0
431	0	130.60416666666666	0
432	0	130.30254041570439	0
433	0	130.00230414746545	0
434	0	129.70344827586206	0
435	0	129.4059633027523	0
436	0	129.10983981693363	0
437	0	128.81506849315068	0
438	0	128.52164009111618	0
439	0	128.22954545454544	0
440	0	127.93877551020408	0
441	0	127.64932126696833	0
442	0	127.36117381489842	0
443	0	127.07432432432432	0
444	0	126.78876404494382	0
445	0	126.50448430493273	0
446	0	126.22147651006712	0
447	0	125.93973214285714	0
448	0	125.65924276169265	0
449	0	125.38	0
450	0	125.1019955654102	0
451	0	124.82522123893806	0
452	0	124.54966887417218	0
453	0	124.27533039647577	0
454	0	124.0021978021978	0
455	0	123.73026315789474	0
456	0	123.45951859956236	0
457	0	123.18995633187772	0
458	0	122.92156862745098	0
459	0	122.65434782608696	0
460	0	122.3882863340564	0
461	0	122.12337662337663	0
462	0	121.85961123110151	0
463	0	121.59698275862068	0
464	0	121.33548387096774	0
465	0	121.07510729613733	0
466	0	120.81584582441114	0
467	0	120.5576923076923	0
468	0	120.30063965884861	0
469	0	120.04468085106383	0
470	0	119.78980891719745	0
471	0	119.53601694915254	0
472	0	119.28329809725159	0
473	0	119.03164556962025	0
474	0	118.78105263157894	0
475	0	118.53151260504201	0
476	0	118.28301886792453	0
477	0	118.03556485355648	0
478	0	117.78914405010438	0
479	0	117.54375	0
480	0	117.2993762993763	0
481	0	117.05601659751038	0
482	0	116.8136645962733	0
483	0	116.57231404958678	0
484	0	116.3319587628866	0
485	0	116.0925925925926	0
486	0	115.85420944558521	0
487	0	115.61680327868852	0
488	0	115.38036809815951	0
489	0	115.14489795918368	0
490	0	114.91038696537679	0
491	0	114.67682926829268	0
492	0	114.44421906693712	0
493	0	114.21255060728745	0
494	0	113.98181818181818	0
495	0	113.75201612903226	0
496	0	113.52313883299799	0
497	0	113.29518072289157	0
498	0	113.06813627254509	0
499	0	112.842	0
